song_id,song_str,term_count,tf
10758,love tip love top love better hog love slop caus big leg woman short short miniskirt promis darlin never make feel like dirt like vine goe around stump mine call sugar lump caus big leg woman short short miniskirt promis darlin never make feel like dirt told told twice go togeth like fri bean rice caus big leg woman short short miniskirt promis darlin never make feel like dirt ash ash dust dust mess woman gonna hurt first caus big leg woman short short miniskirt promis darlin never make feel like dirt love big leg woman love big leg woman love big leg woman love big leg woman love big leg woman love big leg woman alright alright alright alright alright alright alright alright alright,125,0.00018526889928041558
10759,love woman learn lesson forget ye love woman learn lesson forget ye mean evil life solid mess yeah wake mornin right break day tellin get go earn pay scold like orphan treat like clown need lovin woman found love woman learn lesson forget ye mean evil life solid mess,49,7.262540851792292e-05
10760,well tore almost level ground well tore almost level ground well feel like babi found well went river jump babi show said tell well tore almost level ground well feel like babi found love babi heart soul love like mine never grow old love mornin evenin ev rytim leav get mad well tore almost level ground well feel like babi found love babi might love like mine sight lie want realli believ love true well tore almost level ground well feel like babi found well tore almost level ground well tore almost level ground well feel like babi found,99,0.00014673296823008915
10761,bad thing go tough well bad thing go tough well matter seem like ev ryth happen use car paint white black use car paint white black well keep payment man took back yeah use smoke cigar best town bad luck troubl bound get bad thing go tough well matter seem like ev ryth happen,54,8.003616448913953e-05
10762,born dalla rais citi wind yeah could spend month sunday talkin place yeah play blue england visit queen realli dug style queen thing goin back dalla back palac king hey want russia moscow much cold yeah could play denmark girl much old yeah let tell someth funni know say find chitlin pizza price pay goin back dalla back palac king oh live palac king yeah live palac give servic quit yeah make smile everi note play make happi playin blue way goin back dalla back palac king oh live palac king yeah live palac never servic quit yeah around world mani thing noth make satisfi blue sing goin back dalla back palac king yeah live palac king live palac king,120,0.00017785814330919898
10763,woo woo woo woo woo woo woo woo woo woo woo woo woo woo woo woo woo woo darlin left even tell reason whoa pack left even tell reason whoa pleas babi tri well long midnight heard old lonesom cannonbal well long midnight heard old lonesom cannonbal well think babi tear begin fall woo woo woo woo woo woo woo woo woo woo woo woo woo woo woo woo woo woo gotta find babi take whole life track gotta find babi take whole life track well find plane gonna use old bloodhound woo woo woo woo woo woo fade woo woo woo woo woo woo woo woo woo woo woo woo,111,0.00016451878256100905
10764,gonna tell babi speak pride go way make satisfi oh babi babi see call sugar caus sugar never sweet manicur nail scratch dandruff head babi babi see call sugar caus sugar never sweet say want way gonna fall backward go right pleasin oh babi babi see call sugar caus sugar never sweet,52,7.707186210065289e-05
10765,walkin hope understand walk lovin man love ye love heart soul mistreat weight gold know love know true give lovin walkin hope understand walk lovin man know love know true give walkin hope understand walk lovin man yeah walk lovin man tri,42,6.225035015821963e-05
10766,wrong wrong wrong yeah wrong wrong babi stayin away long know right right right right right stayin night tri tri might thing right matter good treat babi wanna fuss fight wrong wrong wrong yeah wrong wrong babi stayin away long know right right ask ask ask thing right keep livin sin wrong wrong wrong yeah wrong wrong babi stayin away long know right right,64,9.485767643157279e-05
10767,wanna love woman love thrill caus man got love feel got love feel love feel man love shake walk made blind man see made dumb man talk know love feel love feel love feel babi love cop took woman need bail wiggl one time judg judg put cop jail know love feel love feel love feel babi love,58,8.596476926611284e-05
11598,well wear pajama like tibetan llama day ascet profound prophet everi way model life christ suffic simon peter bath holi water bow gideon gautama pyramid giza wear frock collar shawl littl bit juda us keep conscienc swept clean front lawn look green keen neighborhood visit sick mother weekli spring chariti freeli like moral man brought two children world littl boy littl girl duti cloth feed ou come straight home wife want troubl life swear never cheat suddenli feel small caus littl bit juda us well excus digress distinct impress love tri conscienc hand crock nonsens bled slow pictur hang wall remind littl bit juda us littl bit juda littl bit juda us,112,0.00016600093375525237
11599,psychedelia gone hell ya gonna face realiti boy asinin think nineteen sixti nine way new moon old shine time open heart wide see sing new song mobil get new fix seventi six whether hair short long issu realli right wrong long clean right gotta realiz new found philosophi synthes delus flower child scene new star old space time open soul set free sing new song total get new fix seventi six thought cool free hero blew mind x lsd oh sin friend gotta comprehend gotta learn past dwell hold one hand time open mind natur sing new song vital get new fix seventi six,104,0.00015414372420130578
11600,well bring band melodi man let mockingbird sing along wonder life night young well ladi gent gala present symphoni disguis wonder thing cloud eye song danc night sing thing came hear song danc night walk mile see cheer well life song goe pittsburgh peru wonder world song danc night sing thing came hear song danc night walk mile see cheer song danc night walk mile see cheer,67,9.930413001430276e-05
11601,stand silenc die word sooner leav lip life beat heart selfish cruel undeni uncool way slap twice across face stolen embrac honesti say truth set free true sorri earth sorri enough win back heart woman cross love call shameless care love desper measur desper time much sway kiss darl ever love man darkest hour known meant goodby would sooner live lie live without girl say truth set free true sorri earth sorri enough win back heart woman cross love like pack bag coat hat end stori fade away hear say babi sorri say truth set free true sorri earth sorri enough win back heart woman cross love sorri earth sorri enough win back heart woman cross love,117,0.000173411689726469
11602,respir ventil high holi legisl give agoni pure agoni aah veget indign endless one way convers live yeah lose self relianc keep hook applianc ooh keep love keep aliv scienc aliv scienc hear angel bang door big daddi top floor shoutin free gotta free life cest mon affiar fat ladi singin stand prayer love pull plug babe true allianc pleas pump lung without complianc yeah keep oh keep aliv scienc aliv scienc ooh lose self relianc keep hook applianc aah yeah keep yeah keep aliv scienc aliv scienc yeah beg babi keep aliv scienc babi keep aliv scienc oh babi keep aliv scienc yeah oh babi keep aliv scienc oh keep aliv scienc oh yeah famili member mortgag lender give agoni aliv scienc stuck bed see red blood flow brain dead aliv scienc aliv scienc babi keep aliv scienc dare keep aliv scienc,143,0.00021194762077679543
11603,appaloosa runnin wild dead night appaloosa messag love light apparit grow wild plain mind get vision mountain must climb freedom illus truth money buy sweet absolut follow star rest life goe appaloosa runnin high heaven appaloosa angel god love freedom decept truth man deni love direct follow star rest life goe appaloosa appaloosa appaloosa appaloosa appaloosa runnin wild wake dawn appaloosa spirit turn appaloosa appaloosa appaloosa appaloosa,67,9.930413001430276e-05
11604,cover night crawl sight skin cold china white dark angel wear dark glass dark shadow long fals lash night expos crack wear makeup like wax hide everi scratch caus dark angel ride dark hors sit pretti dim lit cover say black car look better shade smear lipstick right sleep phantom lover dream smoke french cigarett cocktail glove strapless dress cut perfect silhouett dark angel wear dark glass fade beauti night time pass say black car look better shade black car look better shade,83,0.00012301854912219595
11605,came back crippl war would hold close like world would could make love question whether freedom got worth consequ war question hold dusk without ask post war eunuch lover lame famou hero one share name world would go love know question plain could love still remain without carnal ecstasi yeah yeah yeah world would lose half oh,57,8.448261807186952e-05
11606,gonna wait till sun come gonna wait till come shout cherizar cherizar matter cherizar alway star cherizar matter cherizar alway darlin gonna wait till sun come gonna wait till come shout gonna kiss till moon drunk gonna love till noon sunk cherizar heart lone though first love cherizar cherizar cherizar matter cherizar,52,7.707186210065289e-05
11607,come well said come eat bread come drink water life enter valley deep let angel weep rejoic touch good earth tonight gingham silk sage honey milk sweetmeat spirit wine bath us sweet balm rose lit candl clove lay glist bodi mine stay lock love leav green gold touch trembl kiss pour content ach heart soul soon woke sun fill seed world come come well said come eat bread come drink water life,72,0.00010671488598551939
11608,crazi life hazi life mix jumbl phasi life crazi life peopl want smile understand hard say hello goodby coocoo life lulu life moodi magic voodoo life coocoo life peopl want love understand green hang up day day gotta pack get away caus crazi life ye crazi life crazi life stupid life elus life lone stuck seclud life stupid life peopl want fli high understand blue gonna kiss sky goodby gonna jump way die caus crazi life ye crazi life crazi life,81,0.00012005424673370931
11609,rode motorcycl watermelon patch right california freeway took holi bibl bless boogi woogi drive caus know know know go oh lord gonna bless jive poor poor poor everybodi buy poor poor poor everybodi die park motorcycl hollywood vine sang till red blood turn boil blue took sole surviv bore cross string caus know know know dear bear charm king poor poor poor everybodi buy poor poor poor everybodi die,69,0.00010226843240278941
11610,hail shaman cardboard drum riffraff danc sun sing thee prais ugli dispossess geniu born viper nest set free hey crank clown head hang bring good tide talent jehovah play jazz like devil see rose sprung heap dung shafthors hot heavi hung shamelessli check star dust ooz mud pilgrimag flesh blood hey shakespear rag littl heret hag thine self true well may beauti king jehovah swing like devil birdman birdman word man night go billi billi knock silli sing soft low save lose soul heaven cold ice sooner free man hell prison paradis toot toot man root hey fifer e flat flute play play sinner infidel art madmen bound hell come sing along come potti train saint spout ism ts dig poetri man well defer throne gabriel play saxophon like coltran save lose soul heaven cold ice sooner free man hell prison paradis sooner catch fire kill desir hail shaman cardboard drum riffraff danc sun sing talent jehovah play jazz like devil yeah devil must admit ah da devil birdman birdman word man night go billi billi knock silli sing soft low foll talent jehovah play jazz,186,0.0002756801221292584
11611,sometim win sometim lose turnin back look shoulder time regret got demon got mine path cross crucial time suddenli older scare ahead look answer wrong place chanc knock door grab hold readin motion away motion away motion away need wonder futur lie right eye even think say ye cling old clich old familar face shatter dream let dri eye start away clean motion away motion away motion away lookin answer wrong place chanc knock door open ali heart motion away motion away motion away,84,0.00012450070031643927
11612,life felt self assur suddenli chang cloud hang world find wond ring rain go caus lost live insid live insid shell live outsid love lost somewher insid dream afraid life realli mean live without love need guid light shine darkest day young time side like fool let slip away day gone lost live insid live insid shell live outsid love lost somewher insid dream afraid life realli mean live without love life felt self assur oh season chang strong caus lost live insid live insid hell live outsid love lost somewher insid dream afraid life realli mean live without love lost live insid,103,0.00015266157300706246
11613,nowher run heat sun nowher hide face black night show light road lead one place love emot promis love till die faith deep ocean keep believin aliv nowher run thing done nowher hide truth someth wrong woman gone world good without love affect give soul time faith high mountain keep believin mine oh oh oh oh love emot promis love till die faith deep ocean keep believin aliv oh oh oh oh oh love emot oh oh love emot oh,80,0.00011857209553946598
11614,mama coco hey lookin heavi mama coco ho lookin good mama coco ye get hungri mama coco feed woman food fanci shack multi color cadillac three month loneli mama drink relax mama mama glad love mama coco mama coco anticip mama coco mam blowin mind mama coco male caucasian mama coco virgin kind get paranoid horni littl mongoloid wanna littl bit love joy mama mama glad love mama coco mama mama glad love mama coco,75,0.00011116133956824936
11615,lie vision dark invad heart look behav like fool possess damn doom woman neath moon mad shall kiss mouth stroke hair undress dare bite vein heav breast ah sun best come soon tell moon mad see face tuft hair beneath lace feel fire mortal men draw languor breath full life close death fill wild reveng shall tear skin let beast insid win uncertain shall fight heart eas lover floor loos burden give know monster man angel born hell simpli human flesh one room wonder neath mood mad shall tear skin let beast insid win uncertain shall end lone war eas lover floor loos burden woman hold arm come harm take tender love drive chest stike hard soon tell moon mad mad,121,0.0001793402945034423
11616,well cross hill ragwe grown mother young son sleep alon land dream could save yeah none beauti brave oh stone meadow weight world flower water brown eye girl cri life one true love gave yeah none beauti brave none beauti boy cri freedom none beauti voic carri far none strong love beyond reason fear evil undaunt dark wick man heart oh cross hill steepl bell ring shrine name littl children sing rhythm rock us cradl grave yeah none beauti oh none beauti oh none beauti brave none beauti brave,89,0.0001319114562876559
11617,peopl come right shake behind like dynamit chuck worri toss thigh tame pain realiz gotta move peopl gotta move shake brain pump heart show world come right come wrong come zeal caus tone bone make feel gotta groov peopl gotta move,41,6.0768198963976315e-05
11618,oh father brother work bodi hard make end meet oh mother remain lover thing thing said go round round insid head good oh brother schoolboy gave dream take mine oh brother one thing said thing done stay heart sinc young oh world chang special thing life free alway known understood peopl belong good oh ladi want babi get day night oh lover thing thing say get love day oh world chang special thing life free alway known understood peopl belong good oh mother father brother lover oh mother oh father brother lover,92,0.00013635790987038589
11619,cri toucan man histori welcom heaven land rich free water clean fill canteen cold pleas hand locket promis pocket gold soldier knock door man ask choru persona non grata lay money persona non grata knee kiss ground know right peopl make legal flash take answer credit check cash well may seem like lot realli greed god wit famili mistress feed price put dream fortun lie across stream choru persona non grata persona non grata soldier knock door man ask man choru persona non grata repeat lay money repeat persona non grata repeat,92,0.00013635790987038589
11620,look power peopl steal sun day wish could someth pray lone afternoon nowher go room sunday time think thing mind know go look omin peopl drain salt sea wish could stand shout let good oh lone afternoon nowher go room day time think thing mind know go come world give damn turn light see garbag time essenc plan stay death stride filth pride home wish could stand shout let good oh lone afternoon nowher go room sunday time think thing mind oh monday time close eye blind care oh prayer,90,0.00013339360748189922
11621,spark bodi exist breath life fill eye temptat work mysteri make imag desir rais earth let creation women give birth take hand shape like man shape like man put broken bodi motion strong natur drive fill flesh sensat women let know aliv take hand shape like man shape like man like man shape like man like man shape like man like man take hand shape like man like man shape like man like man like man shape like man like man shape like man make like man,87,0.00012894715389916926
11622,tonight watch sleep wonder dark secret keep away careless word fall lip time place somehow slip memori feel way dark trust heart choru caus time close eye see better dream share live forev call faith feel someth tell believ feel near feel quiet despair might hear voic insid cri uncertainti feel answer take chanc choru someth tell believ someth tell know believ everytim close eye oh know believ someth tell,70,0.00010375058359703273
11623,river must flow love one ador man could love like river flow sea need like jasmin need rain let water cool pain like river flow sea love find mean natur dream come true like river flow sea love find mean life rain must fall tonight like river flow sea oh yeah river must flow river must flow river must flow fall star burn heart ah ah love find mean nat ral dream come true like river flow sea love find mean life rain must fall tonight like river flow sea oh yeah river must flow river must flow river must flow river must flow river must flow river must flow river must flow,113,0.0001674830849494957
11624,love never want chang mind love strang surest thing chang carri love stand lose say thing feel day thing feel time oh sure sun rise day come world still carri dream like children spring life love pain purest thing chang say thing feel day thing feel time oh sure sun rise day come world still cloudless sky sad rain surest thing chang,62,9.189337404308613e-05
11625,ghost schoolyard young rebel dream die old age seventeen blame mother unforgiv world other point finger flag wind unfurl say lock key master destini devil dude sell poison pay give devil time day give room inch play give devil time day give devil time day face mirror recogn shatter light caus sting bloodshot eye walk stranger roll soul wad place trust like place god well say lock key master destini devil dude sell poison pay give devil time day give room inch play give devil time day give devil time day caught cyclon fenc red brick wall yeah melt like chocol sun see angel walk high top hand heaven hotter load gun time day give time day give time day lock key master destini devil dude sell poison pay give devil time day give room inch play give devil time day give devil time day ghost schoolyard young rebel dream die old age seventeen well say lock key master destini devil dude sell poison pay give devil time day give room inch play give devil time day give devil time day,181,0.0002682693661580418
11626,slavin mind tri find way brain put blame gotta find way make day use one caus front row ticket nothin show got one free pass let know hey babe stagnant time take hang coat hat sleep gotta sweat till bone feel sore tell caus front row ticket nothin show gotta crash prison let go heart sun cloud screamin progress caus want work keep slavin mind tri find kind light gonna burn damn ticket think tomorrow live long life stagnat heart sun cloud screamin progress caus man man gotta work,89,0.0001319114562876559
11627,time wallow cheer ti mine make life better place song near blue gone brace joy till june time bellow hardship done devil know cri tear turn plan draft thought work hand leav woe behind time time peopl pupil learn fact z mayb come tomorrow time follow friend fool ti wine make man bitter bliss day reminisc foolish time grey lord let save mind time time,65,9.63398276258161e-05
11628,run human race round circl sens time space let pour water wine let talk futur better thing mind anyway time word time war high time work time fight time tear somebodi tell could make best night scream shout time love lover battlefield hous divid eye pierc like make steel heart come lay wound bodi talk futur throw weapon ground late time word time war high time work time fight time tear somebodi tell could make best night scream shout time love time word time war high time work time fight time tear somebodi tell could make best night scream shout time love,102,0.0001511794218128191
11629,day would come fight right would go would guard ground reap life would say ye would say legaci land line would pledg allegi death fate may find look heart know war freedom seek strong seek weak care would face foe turn cheek bandon heart children must share sanctiti creed terror would kneel dastardli grace would stand fight man would march war,61,9.041122284884281e-05
11630,anybodi knock door one come anymor island trap memori lane caught yesturday rain silenc look eye call name outloud look right like ghost crowd like total stranger behind wall stone miss person locat unknown live like total stranger nowher man see get list number live man land well take dead know still bled desir hey talk word come wire voic dark cri ghost reach hand like man overboard like total stranger behind wall stone miss person locat unknown live like total stranger nowher man see get list number live man land voic dark cri ghost reach hand like man overboard like total stranger behind wall stone miss person locat unknown live like total stranger anybodi understand see get list number live man land anybodi anybodi anybodi,126,0.00018675105047465893
11631,rabbl wise young shallow face year eras oh wonder bring world beneath guis silenc languish soul lie truth unknown oh ye ugli man alon work day self decept one common grain sand sun rise everi man aliv heart clear caus oh man born starless sky neath nake hide lord ye mayb lucki man insid,54,8.003616448913953e-05
11632,take heaven cold norwegian night skin unleaven untouch unsanctifi feel flame burn pegan soul sacr ingress sooth said rhapsodi carnel connect ignit flesh fantasi holocaust love rise feel fire inspir mesmer take valley valhalla holocaust love rise feel fire inspir mesmer take valley valhalla,44,6.521465254670629e-05
11633,walter whitman among star earth beneath shoe caus wonder could walk mile mayb heaven could spare awhil walter whitman confess faith shaken life holi mess ye need deliver settl smile mayb heaven spare awhil thought heard yawpin yonder tree swore heard say worri boy shut enjoy free walter whitman declar could sing song joy dark despair hope could shed littl light heaven spare tonight worri boy shut enjoy free walter whitman declar could sing song joy dark despair hope could coax problem child mayb heaven could spare awhil walter whitman,90,0.00013339360748189922
11634,wheel life turn much faster restless hand time pass dream never live see long believ still feel way take life day day oh wheel time turn much stronger blue day gone weigh mayb love come rescu never set free like sea run shore come back yo wheel life wheel life wheel life wheel life keep turn round round one tomorrow lifetim knew could spend day ooh wheel love turn world forev want arm time mayb love come rescu never ever set free like sea run shore love forev wheel life wheel life wheel life wheel life keep turn round round wheel life wheel life keep turn much faster wheel life turn much stronger,113,0.0001674830849494957
11635,go gone far lost mind eye oh seen much lost touch lose direct grow infect poison desir reap life young like head bear leg weak strong bare keep aliv thirti five reach diment shatter convent lead fear grow old soon everi step everi breath farther youth closer death thing realiz beckon shut eye grow age mayb eighti year littl time ventur mind say know experi never chang ceas sail sky till day die come conclus fear illus live feel caus matter fast slow youth go,85,0.00012598285151068262
11636,must fight must shatter sweet dream way hurt night night almost obscen must tear heart even alon dark lay sorrow sad hold close stop mad love silent love still hush darl word kill woman speak seem like year sinc kiss close eye bring lip next mine let know exist love wait take arm late lay sorrow sad hold close stop mad love silent love still hush darl word kill word kill word kill,73,0.00010819703717976271
11637,stand window close edg neon sign surrend light day sip bitter cup coffe fade away oh fade away cross pillow curs word wall give write page life believ way stori end oh end end wanna run highest mountain wanna stand light sun wanna ask world forgiv man becom call angel somebodi hear somebodi hear cri love got shoe box full letter got ring pawn pictur tabl way wish god could forget still think think oh think wanna run highest mountain wanna stand light sun wanna ask world forgiv man becom call angel somebodi hear somebodi hear cri love anybodi listen anybodi hear prayer anybodi listen cri love anybodi listen cri love anybodi listen cri love wanna ask world forgiv man becom call angel somebodi hear somebodi hear cri love anybodi listen anybodi hear prayer anybodi listen anybodi realli care cri love,141,0.0002089833183883088
11638,pardon rare mood check gloriou grin bright eye well excus world aliv last arriv fallen love ate augustin monk babbl tongu climb highest hill peru took walk gang peel wrap rames slay dragon two turn savior saint littl green men moonshin miracl drug never quit saw light till fell love ponder zen zoroast life ever blavatski marx molier found jesu siddhartha bar djakarta chat air quit rare let solomon keep philosoph stone let jove keep heaven mind near divin fall love love pardon rare mood check gloriou grin bright eye well excus world aliv last arriv mind near divin nearli sweet sublim fall love love pardon rare mood check gloriou grin bright eye well excus world aliv last arriv fallen love love fallen love,124,0.00018378674808617226
11639,feel like flyin wanna run away feel like dyin must go livin without oh love mountain ev ry man must learn climb reach highest ground mine oh need say word world right someon realli care feel like flyin wanna run away feel like tryin wanna spend night makin love oh love ghost ev ry man must learn see see soul near oh need call name time alway right someon care oh need say word time alway right someon truli care oh need call name time alway right someon care oh love mountain ev ry man must learn climb reach highest ground mine,102,0.0001511794218128191
11640,first high low get ero mantic vertigo rain drought oh love fli fli night oh rectifi dream love life though seldom seren feel cold heat question blind fidel love sweet love tart love crime apart fli fli night oh steal fantasi love life though seldom peac,46,6.817895493519294e-05
11641,care much smokin weed know man differ breed thrive drink alcohol side feelin much tall gettin high gettin high gettin high mean gettin stone buckin bronco bomb love billion black blue eye blond never thought could chang yep sure pretti strang gettin high gettin high gettin high someth never known got babe gettin high got babe got girl,58,8.596476926611284e-05
11642,mom dad woman sad oh granni gonna sleep peac grandmommi children love oh granni one minut walk granni back home hous sky gonna walk granni back home buon giorn goodby oh virgin life widow wife nana heart torn two caus granddaddi die bleed lone bride oh nana make prayer walk granni back home spous sky gonna walk granni back home buon giorn goodby walk granni back home hous sky gonna walk granni back home buon giorn goodby buon giorn goodby buon giorn goodby long goodby oh granni gonna sleep peac,90,0.00013339360748189922
11643,paddlin michigan catchin fish breathin holi air cano groovin superior takin taboo easier talkin lord cano send pillow dream seen nightmar bear see gotta find river kingdom cano mani moon eri lake bottl beer break heaven know tri best mayb lake ontario gonna take hope got find lord cano paddlin michigan catchin fish breathin holi air cano send willow weep done cri bear lookin tributari kingdom cano,67,9.930413001430276e-05
11644,kiss like half open door get stop begin hurt love never get enough oh hurt love endless urg keep bodi right verg touch wanna hurt love want half much tell hurt love alway worri think push hard oh babi hurt tell go far touch wanna hurt love want half much tell hurt love hurt babi hurt hurt,57,8.448261807186952e-05
11645,everi man mock kill everi drop black contagion spill hous evil everi battl lost spangl banner flap sun blood peopl black drum leak grave tin can rock arctic wave everi child street claim curs rush tini vein everi rose wilt away die littl day littl day everi field wast grain rocket stand neath western plain greed glori everi fist rais sky crime hate young son glorifi everi mouth yearn bread heart stone proclaim god dead everi soul lost way die littl day littl day littl day bless disown crueliti condon everi beast land sky sea suffer vaniti everi sin sun tear kingdom come everi beast land sky sea suffer vaniti everi sin sun tear kingdom come everi child street claim curs rush tini vein everi rose wilt away die littl day littl day littl day day,136,0.00020157256241709216
11646,love love think night montreal get sweetest thought memori love citi light ooh tri hard take oh lord heart make want stop tell feel babe want stop never want live without babe gotta stop love love love love think way world must turn world must turn get saddest thought memori life time go ooh tri hard forget oh lord mind let want stop tell feel babe want stop world right without babe gotta stop love oh tri hard take oh lord heart make want stop tell feel babe want stop world right without babe want stop love stop ooh ooh ooh want stop ooh ooh ooh want stop tell feel babe want stop world right without babe want stop ooh ooh ooh want stop,124,0.00018378674808617226
11647,sun rise midnight big dreamer never sleep take slow walk red light wishin star concret jet black root alabast hair betti grabl leg gonna get somewher runnin everi light road recognit choru one condit name money name fame anyth goe play game name money name fame gotta stick want claim fame hotshot rag top get silver screen hundr mirror far backdrop face never seen agent love devil disguis blowin smoke littl girl eye yeah sign dot line fall submiss choru someday lead ladi babi blue merced rich famou scandal entertain us badder better jet black root alabast hair betti grabl leg gonna get somewher runnin everi light road recognit choru,110,0.00016303663136676573
11648,day look like piti sight got suicid smile face everi night walk alon talk shout angri word sky peopl stop stare like head know tear cri cri ye cri oooh oooh inconsol man oooh oooh sinc gone away oooh oooh inconsol man nobodi understand inconsol man stop church wast anoth prayer well someon listen one talkin walk street lone men sleep money buy tell life yet learn forget tri tri tri lie oooh oooh inconsol man oooh oooh sinc gone away oooh oooh inconsol man nobodi understand inconsol man nobodi nobodi nobodi understand inconsol man oooh oooh inconsol man oooh oooh sinc gone away oooh oooh inconsol man nobodi understand inconsol man,112,0.00016600093375525237
11649,marvel life wear patent leather shoe gotta win never lose oh oh jack cri save life flee today gloriou guy easi friend easi foe never know oh oh oh jack die save life run away chanc live stay close jack crime give chanc live stay close jack crime give see life damn patent leather shoe come time pay due oh fli fli dear jack goodby save life run away today,70,0.00010375058359703273
11650,hangin new orlean diggin bourbon scene feelin vibe oncom day texan chaparr hide away southern bell think georgian gal conjur crazw love night realli care wrong right care life love could share got thing tennesse marri never time say ye mean case carolin makin love rose wine strang come go love night realli care wrong right know life love road love night know moment right ladi known mean much alon,70,0.00010375058359703273
11651,broke doldrum dreari dream london bridg kept fallin blew coop flew new orlean feast heart higher ground wanna thank love bring louisiana song sing oh know love voila marshal frand mardi gra royal rascal smack dab prime one billon blue doubloon singl straw royal flask cajun wine wanna thank love made louisiana sweet parad oh know love wanna thank love shine louisiana love mine oh know love oh mardi gra,70,0.00010375058359703273
11652,oh miracl good morn love rise shine beauti day feel fine come watch sun light sky sip coffe give us kiss perchanc littl mind witch peek next door feel like lark sit high tree anoth day one man miracl oh miracl miracl oh miracl miracl whin worri fast friend furi oh dear lord mad use move simpli behoov yeah let rain let shine got got mine oh well hello sweet saniti aliv smill miracl oh miracl miracl oh miracl good morn love old man seem bit chear true excus shed littl tear joy hand hand yeah woman realli love man miracl oh miracl miracl oh miracl miracl ten mile high miracl ten mile high miracl look life miracl miracl,119,0.00017637599211495564
11653,sleep night cloud high horizon close eye soul struck lightn sleep night like storm oh walk night caus head gone pillow twilight shine eye crash window caus sleep night without dark night lay moon shine light ground run thought take caus live world without love without walk night walk night oh dream night must madman rainbow chase caus close eye feel sweet sensat caus dream night dark night lay moon shine light ground run thought take caus live world without love without walk night walk night run thought take caus live world without love without walk night walk night,99,0.00014673296823008915
11654,love lost self memori made storm subsid cast fate insid soul eye mine seek pour virgin vein see passion pain caus hung lose love wine blood drunken heart omen love woman fear oh true love bume blue storm pass deep insid crush calm insecur caus hung lose,47,6.966110612943626e-05
11655,talk p q ladi know never care parti ten woman show one woman lover gentleman need caus darlin dear whole man well laugh tea two ladi kiss never charish harem make love list one woman lover regular ham need caus darlin madam born berserk talk bird bee babi known never care free three let alon one woman lover gentleman need caus darlin dear let us reant one night two ooooo yea,71,0.00010523273479127605
11656,give soft guitar play choos got fanci chord got blue poor happi jimmi know well take dime make rhyme caus cri cri day die poor happi jimmi give sweet melodi sing got funki paraphras sound like good time jazz poor happi jimmi know well put blame aeroplan boo hoo day flew poor happi jimmi wonder forget thing said life time set spell insid oh jame soft guitar make feel cri sole consol good man never die god bless jimmi love heart deep within see end lone friend caus pray pray everi day poor happi jimmi poor happi jimmi,98,0.00014525081703584583
11657,put weight shoulder take load mind caus headwind blow fade away time rest water take lifelin rise pass let free know love must bear laiden time break fall loos weight shoulder weight know love must fortun cri follow break fall put weight shoulder weight put weight shoulder see star shine caus mani dream left find put weight shoulder put weight shoulder put weight shoulder put weight shoulder put weight shoulder,70,0.00010375058359703273
11658,coke machin ho chi minh trail russian spi shop bloomingdal killer bee swarm rio grand hey babi get tan rome burn danc cheek cheek titan sink oooh look chic new york citi got hong kong flu take eye mx gi joe rsvp ufo abcia still want know shot jfk let danc rhythm romanc let swing neath star c mon let danc rhythm romanc let kiss let fall love johnni woke american dream rich man poor man desert crystal chandeli hangin thread pink babi two trillon red hear gabriel blow saxophon great big hole ozon care sun rise look ultraviolet eye life war took faith take anymor old young yin yang go togeth next big bang boom shug lug lug boom let danc rhythm romanc let swing neath star c mon let danc rhythm romanc let kiss let fall love,139,0.00020601901599982215
11659,lay line much fat burn stuck cours world around turn rain babe oh sun still shine well might walk cloud seek find seek find like tread thin ice hot stone shoe well know world blow mind unless got gut cut fuse street babe road wind well might look straight ahead seek find seek find seek find limb mani mountain climb well might sit rainbow honey seek find seek find,69,0.00010226843240278941
11660,jack friend busi man tri hustl easi buck instead good man dollar oh jack buddi goddamn full money workin funni compani father got black satin shirt best could buy big fat straw hat match white tie shini thirti eight look straight eye jack miracul sure spectacul son new york gun look jack got black satin shirt best could buy big fat straw hat match white tie big twenti two make want jack miracul sure spectacul son new york gun look jack jack miracul son new york gun look jack,89,0.0001319114562876559
11661,sea sad world stray love earth pass away war war fail ignor defend soon end pain east pain west greed men ravag bless year year everi crime reappear without care summer life season gone cold lover life drown fire soul done god good god cruel take back world grant fool salvag land best without man grief summer life season gone cold lover life drown fire soul summer life season gone cold lover life drown fire soul,76,0.00011264349076249268
11662,blow east wind blow blow may wish power take breath away life golden deep skin feelin much colder though standin warm desert wind gotta leav town els go crazi stay see one sunset l miss blue sky much much good thing keep old soul touch sometim empti though dream seem fulfil cool outsid though real slowli kill gotta leav town els go crazi stay see one sunset l left girl lyin neath old willow tree time think still waitin gotta leav town alway one day away saw one sunset l gotta leav town els go crazi stay see one sunset l one sunset l want see one sunset l babi wait,111,0.00016451878256100905
11663,knockin door tonight leav alon til morn light live learn make mistak imagin fire burn heaven sake look evil eye damsel wick stare get case take sin elsewher love learn cross bridg want pacifi tabl turn dug ditch look evil eye oh look oh look said look said look live learn make mistak wonder fire burn heaven sake look evil eye oh look oh look said look said look,69,0.00010226843240278941
